VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, TEXCOORD0.x, TEXCOORD0.y
2125, 169, -0.10114, -0.00088, -0.48966, -0.19984, -0.00764, -0.9798,  0.21651,  0.5009
2126, 13, -2.23517E-07,  3.27418E-13, -0.50,  0.00, -0.00727, -0.99997,  0.24889,  0.5009
2127, 357, -0.192, -0.09451, -0.45026, -0.38211, -0.19703, -0.90287,  0.18479,  0.44091
2128, 169, -0.10114, -0.00088, -0.48966, -0.19984, -0.00764, -0.9798,  0.21651,  0.5009
2129, 358, -0.09875, -0.09875, -0.47857, -0.1962, -0.20404, -0.9591,  0.21653,  0.43821
2130, 490, -0.34697, -0.08806, -0.34697, -0.69468, -0.18666, -0.69468,  0.12399,  0.445
2131, 167, -0.28115, -0.00088, -0.41375, -0.5591, -0.00954, -0.82904,  0.15399,  0.5009
2132, 356, -0.2755, -0.09021, -0.40558, -0.54979, -0.18983, -0.81345,  0.154,  0.44363
2133, 490, -0.34697, -0.08806, -0.34697, -0.69468, -0.18666, -0.69468,  0.12399,  0.445
2134, 491, -0.35369, -0.00088, -0.35369, -0.70707, -0.00998, -0.70707,  0.12399,  0.5009
2135, 167, -0.28115, -0.00088, -0.41375, -0.5591, -0.00954, -0.82904,  0.15399,  0.5009
2136, 356, -0.2755, -0.09021, -0.40558, -0.54979, -0.18983, -0.81345,  0.154,  0.44363
2137, 168, -0.19628, -0.00088, -0.45984, -0.38834, -0.00856, -0.92148,  0.18477,  0.5009
2138, 357, -0.192, -0.09451, -0.45026, -0.38211, -0.19703, -0.90287,  0.18479,  0.44091
2139, 357, -0.192, -0.09451, -0.45026, -0.38211, -0.19703, -0.90287,  0.18479,  0.44091
2140, 168, -0.19628, -0.00088, -0.45984, -0.38834, -0.00856, -0.92148,  0.18477,  0.5009
2141, 169, -0.10114, -0.00088, -0.48966, -0.19984, -0.00764, -0.9798,  0.21651,  0.5009
2142, 356, -0.2755, -0.09021, -0.40558, -0.54979, -0.18983, -0.81345,  0.154,  0.44363
2143, 167, -0.28115, -0.00088, -0.41375, -0.5591, -0.00954, -0.82904,  0.15399,  0.5009
2144, 168, -0.19628, -0.00088, -0.45984, -0.38834, -0.00856, -0.92148,  0.18477,  0.5009
2145, 166, -2.19345E-07,  0.1003, -0.48966,  0.00,  0.1999, -0.97982,  0.24889,  0.56488
2146, 13, -2.23517E-07,  3.27418E-13, -0.50,  0.00, -0.00727, -0.99997,  0.24889,  0.5009
2147, 169, -0.10114, -0.00088, -0.48966, -0.19984, -0.00764, -0.9798,  0.21651,  0.5009
2148, 376,  0.09909,  0.09824, -0.47996,  0.1966,  0.19652, -0.96059,  0.28126,  0.56359
2149, 13, -2.23517E-07,  3.27418E-13, -0.50,  0.00, -0.00727, -0.99997,  0.24889,  0.5009
2150, 166, -2.19345E-07,  0.1003, -0.48966,  0.00,  0.1999, -0.97982,  0.24889,  0.56488
2151, 372,  0.18457,  0.18374, -0.4265,  0.36634,  0.36652, -0.85525,  0.31381,  0.61766
2152, 375,  0.19264,  0.09398, -0.45155,  0.38175,  0.18859, -0.90482,  0.313,  0.56089
2153, 376,  0.09909,  0.09824, -0.47996,  0.1966,  0.19652, -0.96059,  0.28126,  0.56359
2154, 371,  0.26464,  0.17465, -0.38651,  0.52657,  0.34937, -0.77503,  0.34436,  0.61191
2155, 375,  0.19264,  0.09398, -0.45155,  0.38175,  0.18859, -0.90482,  0.313,  0.56089
2156, 372,  0.18457,  0.18374, -0.4265,  0.36634,  0.36652, -0.85525,  0.31381,  0.61766
2157, 379, -0.27647,  0.08968, -0.40697, -0.55006,  0.18048, -0.81539,  0.154,  0.55817
2158, 167, -0.28115, -0.00088, -0.41375, -0.5591, -0.00954, -0.82904,  0.15399,  0.5009
2159, 491, -0.35369, -0.00088, -0.35369, -0.70707, -0.00998, -0.70707,  0.12399,  0.5009
2160, 379, -0.27647,  0.08968, -0.40697, -0.55006,  0.18048, -0.81539,  0.154,  0.55817
2161, 491, -0.35369, -0.00088, -0.35369, -0.70707, -0.00998, -0.70707,  0.12399,  0.5009
2162, 512, -0.34813,  0.08751, -0.34813, -0.69596,  0.17683, -0.69596,  0.12399,  0.5568
2163, 382, -0.19264,  0.09398, -0.45155, -0.38175,  0.18859, -0.90482,  0.18479,  0.56089
2164, 168, -0.19628, -0.00088, -0.45984, -0.38834, -0.00856, -0.92148,  0.18477,  0.5009
2165, 167, -0.28115, -0.00088, -0.41375, -0.5591, -0.00954, -0.82904,  0.15399,  0.5009
2166, 382, -0.19264,  0.09398, -0.45155, -0.38175,  0.18859, -0.90482,  0.18479,  0.56089
2167, 167, -0.28115, -0.00088, -0.41375, -0.5591, -0.00954, -0.82904,  0.15399,  0.5009
2168, 379, -0.27647,  0.08968, -0.40697, -0.55006,  0.18048, -0.81539,  0.154,  0.55817
2169, 385, -0.09909,  0.09824, -0.47996, -0.1966,  0.19652, -0.96059,  0.21653,  0.56359
2170, 169, -0.10114, -0.00088, -0.48966, -0.19984, -0.00764, -0.9798,  0.21651,  0.5009
2171, 168, -0.19628, -0.00088, -0.45984, -0.38834, -0.00856, -0.92148,  0.18477,  0.5009
2172, 166, -2.19345E-07,  0.1003, -0.48966,  0.00,  0.1999, -0.97982,  0.24889,  0.56488
2173, 169, -0.10114, -0.00088, -0.48966, -0.19984, -0.00764, -0.9798,  0.21651,  0.5009
2174, 385, -0.09909,  0.09824, -0.47996, -0.1966,  0.19652, -0.96059,  0.21653,  0.56359
2175, 385, -0.09909,  0.09824, -0.47996, -0.1966,  0.19652, -0.96059,  0.21653,  0.56359
2176, 168, -0.19628, -0.00088, -0.45984, -0.38834, -0.00856, -0.92148,  0.18477,  0.5009
2177, 382, -0.19264,  0.09398, -0.45155, -0.38175,  0.18859, -0.90482,  0.18479,  0.56089
2178, 373,  0.09482,  0.19184, -0.45155,  0.18865,  0.38195, -0.90472,  0.2818,  0.62278
2179, 376,  0.09909,  0.09824, -0.47996,  0.1966,  0.19652, -0.96059,  0.28126,  0.56359
2180, 166, -2.19345E-07,  0.1003, -0.48966,  0.00,  0.1999, -0.97982,  0.24889,  0.56488
2181, 372,  0.18457,  0.18374, -0.4265,  0.36634,  0.36652, -0.85525,  0.31381,  0.61766
2182, 376,  0.09909,  0.09824, -0.47996,  0.1966,  0.19652, -0.96059,  0.28126,  0.56359
2183, 373,  0.09482,  0.19184, -0.45155,  0.18865,  0.38195, -0.90472,  0.2818,  0.62278
2184, 368,  0.24924,  0.2485, -0.35475,  0.49586,  0.49641, -0.71254,  0.34632,  0.65865
2185, 371,  0.26464,  0.17465, -0.38651,  0.52657,  0.34937, -0.77503,  0.34436,  0.61191
2186, 372,  0.18457,  0.18374, -0.4265,  0.36634,  0.36652, -0.85525,  0.31381,  0.61766
2187, 501,  0.30995,  0.24017, -0.30995,  0.61998,  0.48088, -0.61998,  0.3738,  0.65337
2188, 371,  0.26464,  0.17465, -0.38651,  0.52657,  0.34937, -0.77503,  0.34436,  0.61191
2189, 368,  0.24924,  0.2485, -0.35475,  0.49586,  0.49641, -0.71254,  0.34632,  0.65865
2190, 500,  0.28884,  0.2879, -0.28884,  0.57705,  0.57794, -0.57705,  0.3738,  0.68361
2191, 501,  0.30995,  0.24017, -0.30995,  0.61998,  0.48088, -0.61998,  0.3738,  0.65337
2192, 368,  0.24924,  0.2485, -0.35475,  0.49586,  0.49641, -0.71254,  0.34632,  0.65865
2193, 500,  0.28884,  0.2879, -0.28884,  0.57705,  0.57794, -0.57705,  0.3738,  0.68361
2194, 368,  0.24924,  0.2485, -0.35475,  0.49586,  0.49641, -0.71254,  0.34632,  0.65865
2195, 502,  0.24091,  0.30909, -0.30995,  0.48036,  0.62046, -0.61991,  0.354,  0.69699
2196, 368,  0.24924,  0.2485, -0.35475,  0.49586,  0.49641, -0.71254,  0.34632,  0.65865
2197, 372,  0.18457,  0.18374, -0.4265,  0.36634,  0.36652, -0.85525,  0.31381,  0.61766
2198, 369,  0.17546,  0.26375, -0.38651,  0.34919,  0.52687, -0.77491,  0.31666,  0.6683
2199, 502,  0.24091,  0.30909, -0.30995,  0.48036,  0.62046, -0.61991,  0.354,  0.69699
2200, 368,  0.24924,  0.2485, -0.35475,  0.49586,  0.49641, -0.71254,  0.34632,  0.65865
2201, 369,  0.17546,  0.26375, -0.38651,  0.34919,  0.52687, -0.77491,  0.31666,  0.6683
2202, 369,  0.17546,  0.26375, -0.38651,  0.34919,  0.52687, -0.77491,  0.31666,  0.6683
2203, 372,  0.18457,  0.18374, -0.4265,  0.36634,  0.36652, -0.85525,  0.31381,  0.61766
2204, 373,  0.09482,  0.19184, -0.45155,  0.18865,  0.38195, -0.90472,  0.2818,  0.62278
2205, 502,  0.24091,  0.30909, -0.30995,  0.48036,  0.62046, -0.61991,  0.354,  0.69699
2206, 369,  0.17546,  0.26375, -0.38651,  0.34919,  0.52687, -0.77491,  0.31666,  0.6683
2207, 503,  0.17071,  0.33157, -0.33247,  0.34139,  0.66465, -0.6646,  0.32434,  0.71124
2208, 503,  0.17071,  0.33157, -0.33247,  0.34139,  0.66465, -0.6646,  0.32434,  0.71124
2209, 369,  0.17546,  0.26375, -0.38651,  0.34919,  0.52687, -0.77491,  0.31666,  0.6683
2210, 370,  0.09052,  0.27555, -0.40697,  0.18049,  0.55024, -0.81526,  0.2837,  0.67578
2211, 369,  0.17546,  0.26375, -0.38651,  0.34919,  0.52687, -0.77491,  0.31666,  0.6683
2212, 373,  0.09482,  0.19184, -0.45155,  0.18865,  0.38195, -0.90472,  0.2818,  0.62278
2213, 370,  0.09052,  0.27555, -0.40697,  0.18049,  0.55024, -0.81526,  0.2837,  0.67578
2214, 503,  0.17071,  0.33157, -0.33247,  0.34139,  0.66465, -0.6646,  0.32434,  0.71124
2215, 370,  0.09052,  0.27555, -0.40697,  0.18049,  0.55024, -0.81526,  0.2837,  0.67578
2216, 504,  0.08835,  0.34723, -0.34813,  0.17686,  0.69587, -0.69605,  0.28842,  0.72115
2217, 373,  0.09482,  0.19184, -0.45155,  0.18865,  0.38195, -0.90472,  0.2818,  0.62278
2218, 166, -2.19345E-07,  0.1003, -0.48966,  0.00,  0.1999, -0.97982,  0.24889,  0.56488
2219, 165, -2.09808E-07,  0.19546, -0.45984,  0.00,  0.38811, -0.92161,  0.24889,  0.62507
2220, 370,  0.09052,  0.27555, -0.40697,  0.18049,  0.55024, -0.81526,  0.2837,  0.67578
2221, 373,  0.09482,  0.19184, -0.45155,  0.18865,  0.38195, -0.90472,  0.2818,  0.62278
2222, 165, -2.09808E-07,  0.19546, -0.45984,  0.00,  0.38811, -0.92161,  0.24889,  0.62507
2223, 165, -2.09808E-07,  0.19546, -0.45984,  0.00,  0.38811, -0.92161,  0.24889,  0.62507
2224, 166, -2.19345E-07,  0.1003, -0.48966,  0.00,  0.1999, -0.97982,  0.24889,  0.56488
2225, 385, -0.09909,  0.09824, -0.47996, -0.1966,  0.19652, -0.96059,  0.21653,  0.56359
2226, 504,  0.08835,  0.34723, -0.34813,  0.17686,  0.69587, -0.69605,  0.28842,  0.72115
2227, 370,  0.09052,  0.27555, -0.40697,  0.18049,  0.55024, -0.81526,  0.2837,  0.67578
2228, 164, -1.81198E-07,  0.28022, -0.41375,  0.00,  0.55898, -0.82918,  0.24889,  0.67874
2229, 370,  0.09052,  0.27555, -0.40697,  0.18049,  0.55024, -0.81526,  0.2837,  0.67578
2230, 165, -2.09808E-07,  0.19546, -0.45984,  0.00,  0.38811, -0.92161,  0.24889,  0.62507
2231, 164, -1.81198E-07,  0.28022, -0.41375,  0.00,  0.55898, -0.82918,  0.24889,  0.67874
2232, 504,  0.08835,  0.34723, -0.34813,  0.17686,  0.69587, -0.69605,  0.28842,  0.72115
2233, 164, -1.81198E-07,  0.28022, -0.41375,  0.00,  0.55898, -0.82918,  0.24889,  0.67874
2234, 505, -1.57356E-07,  0.35279, -0.35369,  0.00,  0.70701, -0.70721,  0.24889,  0.72467
2235, 165, -2.09808E-07,  0.19546, -0.45984,  0.00,  0.38811, -0.92161,  0.24889,  0.62507
2236, 385, -0.09909,  0.09824, -0.47996, -0.1966,  0.19652, -0.96059,  0.21653,  0.56359
2237, 384, -0.09482,  0.19184, -0.45155, -0.18865,  0.38195, -0.90472,  0.21599,  0.62278
2238, 164, -1.81198E-07,  0.28022, -0.41375,  0.00,  0.55898, -0.82918,  0.24889,  0.67874
2239, 165, -2.09808E-07,  0.19546, -0.45984,  0.00,  0.38811, -0.92161,  0.24889,  0.62507
2240, 384, -0.09482,  0.19184, -0.45155, -0.18865,  0.38195, -0.90472,  0.21599,  0.62278
2241, 384, -0.09482,  0.19184, -0.45155, -0.18865,  0.38195, -0.90472,  0.21599,  0.62278
2242, 385, -0.09909,  0.09824, -0.47996, -0.1966,  0.19652, -0.96059,  0.21653,  0.56359
2243, 382, -0.19264,  0.09398, -0.45155, -0.38175,  0.18859, -0.90482,  0.18479,  0.56089
2244, 505, -1.57356E-07,  0.35279, -0.35369,  0.00,  0.70701, -0.70721,  0.24889,  0.72467
2245, 164, -1.81198E-07,  0.28022, -0.41375,  0.00,  0.55898, -0.82918,  0.24889,  0.67874
2246, 383, -0.09052,  0.27555, -0.40697, -0.18049,  0.55024, -0.81526,  0.21409,  0.67578
2247, 164, -1.81198E-07,  0.28022, -0.41375,  0.00,  0.55898, -0.82918,  0.24889,  0.67874
2248, 384, -0.09482,  0.19184, -0.45155, -0.18865,  0.38195, -0.90472,  0.21599,  0.62278
2249, 383, -0.09052,  0.27555, -0.40697, -0.18049,  0.55024, -0.81526,  0.21409,  0.67578
2250, 505, -1.57356E-07,  0.35279, -0.35369,  0.00,  0.70701, -0.70721,  0.24889,  0.72467
2251, 383, -0.09052,  0.27555, -0.40697, -0.18049,  0.55024, -0.81526,  0.21409,  0.67578
2252, 514, -0.08835,  0.34723, -0.34813, -0.17686,  0.69587, -0.69605,  0.20936,  0.72115
2253, 384, -0.09482,  0.19184, -0.45155, -0.18865,  0.38195, -0.90472,  0.21599,  0.62278
2254, 382, -0.19264,  0.09398, -0.45155, -0.38175,  0.18859, -0.90482,  0.18479,  0.56089
2255, 381, -0.18457,  0.18374, -0.4265, -0.36634,  0.36652, -0.85525,  0.18397,  0.61766
2256, 383, -0.09052,  0.27555, -0.40697, -0.18049,  0.55024, -0.81526,  0.21409,  0.67578
